alarm_id,incident_description,network_region,technology_type,severity,outage_duration,device_vendor,resolution_notes,timestamp,service_impact
A103941,Backhaul congestion detected,South India,Fiber,high,150,Nokia,Applied traffic engineering optimization,2025-02-11 01:15:00,High user impact
A103942,Increased call drops after configuration update,East India,5G,high,216,Ericsson,Rolled back configuration and monitored KPIs,2025-02-11 01:30:00,High user impact
A103943,Intermittent voice service degradation,West India,Core Network,high,115,Huawei,Adjusted radio and QoS parameters,2025-02-11 01:45:00,Moderate user impact
A103944,Backhaul congestion detected,North India,Fiber,critical,174,Juniper,Applied traffic engineering optimization,2025-02-11 02:00:00,High user impact
A103945,Fiber latency spike between backbone nodes,North India,IMS,low,78,Huawei,Re-routed traffic through alternate path,2025-02-11 02:15:00,High user impact
A103946,Packet gateway overload during peak traffic,South India,5G,critical,62,Juniper,Added capacity and balanced traffic,2025-02-11 02:30:00,High user impact
A103947,5G users unable to establish data sessions,North India,IMS,high,35,Cisco,Restarted packet gateway and validated connectivity,2025-02-11 02:45:00,High user impact
A103948,Radio link failures across sectors,North India,Fiber,high,140,Huawei,Replaced faulty radio module,2025-02-11 03:00:00,High user impact
A103949,Core authentication service failures,South India,Fiber,critical,45,Nokia,Restarted authentication cluster,2025-02-11 03:15:00,High user impact
A103950,Increased call drops after configuration update,West India,Core Network,medium,131,Cisco,Rolled back configuration and monitored KPIs,2025-02-11 03:30:00,Moderate user impact
A103951,5G users unable to establish data sessions,South India,Core Network,medium,212,Nokia,Restarted packet gateway and validated connectivity,2025-02-11 03:45:00,High user impact
A103952,Packet gateway overload during peak traffic,South India,Fiber,medium,12,Cisco,Added capacity and balanced traffic,2025-02-11 04:00:00,High user impact
A103953,Fiber latency spike between backbone nodes,South India,4G,high,235,Nokia,Re-routed traffic through alternate path,2025-02-11 04:15:00,High user impact
A103954,Radio link failures across sectors,North India,Fiber,high,21,Ericsson,Replaced faulty radio module,2025-02-11 04:30:00,High user impact
A103955,Increased call drops after configuration update,South India,5G,medium,55,Cisco,Rolled back configuration and monitored KPIs,2025-02-11 04:45:00,High user impact
A103956,Multiple BTS synchronization failures,East India,Core Network,high,167,Ericsson,Reconfigured timing source and synchronization settings,2025-02-11 05:00:00,Moderate user impact
A103957,Radio link failures across sectors,West India,IMS,medium,93,Ericsson,Replaced faulty radio module,2025-02-11 05:15:00,High user impact
A103958,Radio link failures across sectors,South India,4G,low,70,Nokia,Replaced faulty radio module,2025-02-11 05:30:00,High user impact
A103959,Intermittent voice service degradation,North India,5G,medium,118,Cisco,Adjusted radio and QoS parameters,2025-02-11 05:45:00,High user impact
A103960,Packet gateway overload during peak traffic,South India,Fiber,high,98,Cisco,Added capacity and balanced traffic,2025-02-11 06:00:00,High user impact
A103961,Intermittent voice service degradation,South India,IMS,low,190,Ericsson,Adjusted radio and QoS parameters,2025-02-11 06:15:00,High user impact
A103962,DNS resolution issues impacting services,East India,Fiber,high,141,Cisco,Updated DNS configuration and cache,2025-02-11 06:30:00,High user impact
A103963,Intermittent voice service degradation,South India,IMS,medium,89,Nokia,Adjusted radio and QoS parameters,2025-02-11 06:45:00,High user impact
A103964,Multiple BTS synchronization failures,West India,Fiber,critical,187,Juniper,Reconfigured timing source and synchronization settings,2025-02-11 07:00:00,High user impact
A103965,Backhaul congestion detected,West India,5G,medium,6,Nokia,Applied traffic engineering optimization,2025-02-11 07:15:00,High user impact
A103966,Multiple BTS synchronization failures,West India,5G,critical,182,Juniper,Reconfigured timing source and synchronization settings,2025-02-11 07:30:00,High user impact
A103967,Packet gateway overload during peak traffic,South India,IMS,medium,6,Nokia,Added capacity and balanced traffic,2025-02-11 07:45:00,High user impact
A103968,Fiber latency spike between backbone nodes,West India,4G,low,97,Nokia,Re-routed traffic through alternate path,2025-02-11 08:00:00,High user impact
A103969,Multiple BTS synchronization failures,South India,Core Network,critical,41,Nokia,Reconfigured timing source and synchronization settings,2025-02-11 08:15:00,High user impact
A103970,Fiber latency spike between backbone nodes,North India,Fiber,medium,225,Ericsson,Re-routed traffic through alternate path,2025-02-11 08:30:00,High user impact
A103971,Fiber latency spike between backbone nodes,West India,4G,critical,240,Nokia,Re-routed traffic through alternate path,2025-02-11 08:45:00,Moderate user impact
A103972,Core authentication service failures,East India,IMS,critical,234,Juniper,Restarted authentication cluster,2025-02-11 09:00:00,High user impact
A103973,Fiber latency spike between backbone nodes,South India,IMS,medium,117,Nokia,Re-routed traffic through alternate path,2025-02-11 09:15:00,High user impact
A103974,Multiple BTS synchronization failures,West India,5G,high,227,Nokia,Reconfigured timing source and synchronization settings,2025-02-11 09:30:00,High user impact
A103975,Multiple BTS synchronization failures,South India,Fiber,high,10,Ericsson,Reconfigured timing source and synchronization settings,2025-02-11 09:45:00,High user impact
A103976,Increased call drops after configuration update,West India,IMS,medium,53,Huawei,Rolled back configuration and monitored KPIs,2025-02-11 10:00:00,High user impact
A103977,Packet gateway overload during peak traffic,South India,IMS,low,81,Juniper,Added capacity and balanced traffic,2025-02-11 10:15:00,High user impact
A103978,DNS resolution issues impacting services,West India,Fiber,low,160,Huawei,Updated DNS configuration and cache,2025-02-11 10:30:00,Moderate user impact
A103979,Increased call drops after configuration update,West India,4G,medium,73,Cisco,Rolled back configuration and monitored KPIs,2025-02-11 10:45:00,High user impact
A103980,5G users unable to establish data sessions,East India,IMS,critical,118,Juniper,Restarted packet gateway and validated connectivity,2025-02-11 11:00:00,High user impact
A103981,Intermittent voice service degradation,South India,5G,low,146,Ericsson,Adjusted radio and QoS parameters,2025-02-11 11:15:00,High user impact
A103982,Core authentication service failures,West India,4G,high,67,Cisco,Restarted authentication cluster,2025-02-11 11:30:00,High user impact
A103983,Fiber latency spike between backbone nodes,West India,Core Network,critical,131,Nokia,Re-routed traffic through alternate path,2025-02-11 11:45:00,High user impact
A103984,Multiple BTS synchronization failures,North India,5G,critical,111,Cisco,Reconfigured timing source and synchronization settings,2025-02-11 12:00:00,High user impact
A103985,Core authentication service failures,South India,Core Network,critical,191,Ericsson,Restarted authentication cluster,2025-02-11 12:15:00,High user impact
A103986,Multiple BTS synchronization failures,East India,5G,high,18,Huawei,Reconfigured timing source and synchronization settings,2025-02-11 12:30:00,High user impact
A103987,Intermittent voice service degradation,North India,4G,medium,164,Huawei,Adjusted radio and QoS parameters,2025-02-11 12:45:00,High user impact
A103988,Increased call drops after configuration update,West India,Fiber,high,14,Ericsson,Rolled back configuration and monitored KPIs,2025-02-11 13:00:00,High user impact
A103989,Fiber latency spike between backbone nodes,East India,Core Network,critical,74,Huawei,Re-routed traffic through alternate path,2025-02-11 13:15:00,Moderate user impact
A103990,DNS resolution issues impacting services,West India,Fiber,low,121,Juniper,Updated DNS configuration and cache,2025-02-11 13:30:00,High user impact
A103991,5G users unable to establish data sessions,South India,5G,high,115,Nokia,Restarted packet gateway and validated connectivity,2025-02-11 13:45:00,High user impact
A103992,Core authentication service failures,West India,Core Network,low,135,Huawei,Restarted authentication cluster,2025-02-11 14:00:00,High user impact
A103993,Core authentication service failures,West India,Fiber,high,77,Huawei,Restarted authentication cluster,2025-02-11 14:15:00,High user impact
A103994,Intermittent voice service degradation,South India,IMS,medium,155,Nokia,Adjusted radio and QoS parameters,2025-02-11 14:30:00,High user impact
A103995,Intermittent voice service degradation,West India,IMS,high,151,Juniper,Adjusted radio and QoS parameters,2025-02-11 14:45:00,High user impact
A103996,Packet gateway overload during peak traffic,North India,IMS,high,158,Juniper,Added capacity and balanced traffic,2025-02-11 15:00:00,Moderate user impact
A103997,Core authentication service failures,West India,Fiber,low,194,Ericsson,Restarted authentication cluster,2025-02-11 15:15:00,High user impact
A103998,Packet gateway overload during peak traffic,South India,4G,high,209,Cisco,Added capacity and balanced traffic,2025-02-11 15:30:00,High user impact
A103999,Core authentication service failures,South India,IMS,medium,37,Huawei,Restarted authentication cluster,2025-02-11 15:45:00,Moderate user impact
A104000,Core authentication service failures,North India,IMS,low,30,Juniper,Restarted authentication cluster,2025-02-11 16:00:00,High user impact
A104001,Increased call drops after configuration update,West India,IMS,high,238,Huawei,Rolled back configuration and monitored KPIs,2025-02-11 16:15:00,Moderate user impact
A104002,DNS resolution issues impacting services,South India,5G,critical,63,Ericsson,Updated DNS configuration and cache,2025-02-11 16:30:00,High user impact
A104003,Fiber latency spike between backbone nodes,West India,4G,high,116,Nokia,Re-routed traffic through alternate path,2025-02-11 16:45:00,High user impact
A104004,Intermittent voice service degradation,West India,Fiber,critical,185,Nokia,Adjusted radio and QoS parameters,2025-02-11 17:00:00,High user impact
A104005,Fiber latency spike between backbone nodes,North India,Core Network,medium,188,Ericsson,Re-routed traffic through alternate path,2025-02-11 17:15:00,High user impact
A104006,DNS resolution issues impacting services,West India,4G,high,139,Cisco,Updated DNS configuration and cache,2025-02-11 17:30:00,Moderate user impact
A104007,DNS resolution issues impacting services,South India,Fiber,high,171,Juniper,Updated DNS configuration and cache,2025-02-11 17:45:00,High user impact
A104008,Packet gateway overload during peak traffic,East India,5G,low,138,Nokia,Added capacity and balanced traffic,2025-02-11 18:00:00,Moderate user impact
A104009,Packet gateway overload during peak traffic,North India,Core Network,high,99,Juniper,Added capacity and balanced traffic,2025-02-11 18:15:00,High user impact
A104010,Intermittent voice service degradation,East India,5G,medium,227,Huawei,Adjusted radio and QoS parameters,2025-02-11 18:30:00,High user impact
A104011,DNS resolution issues impacting services,North India,IMS,medium,118,Cisco,Updated DNS configuration and cache,2025-02-11 18:45:00,High user impact
