alarm_id,incident_description,network_region,technology_type,severity,outage_duration,device_vendor,resolution_notes,timestamp,service_impact
ALM_000340,Microwave network in North India experiencing low severity incident: Modulation quality degradation. Service affected: Voice call failures. Device vendor: Ericsson.,North India,Microwave,low,14,Ericsson,"Incident resolved by performing: Review recent configuration changes, Power cycle base station, Verify power supply specifications, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-06-11 03:31:00,Voice call failures
ALM_000341,LTE network in West India experiencing medium severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Huawei.,West India,LTE,medium,57,Huawei,"Incident resolved by performing: Check spectrum analyzer readings, Reboot network controller. Root cause verified and preventive measures implemented.",2023-11-06 19:40:00,Voice call failures
ALM_000342,GSM network in West India experiencing critical severity incident: Unknown cause. Service affected: Video streaming buffering. Device vendor: Ericsson.,West India,GSM,critical,224,Ericsson,"Incident resolved by performing: Reboot network controller, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-10-14 19:38:00,Video streaming buffering
ALM_000343,Fiber network in North India experiencing high severity incident: OTDR reading anomaly. Service affected: Data session timeouts. Device vendor: Ericsson.,North India,Fiber,high,78,Ericsson,"Incident resolved by performing: Validate antenna alignment, Verify power supply specifications, Clear processor memory cache, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-11-21 09:35:00,Data session timeouts
ALM_000344,GSM network in West India experiencing medium severity incident: Unknown cause. Service affected: M2M connectivity loss. Device vendor: Nokia.,West India,GSM,medium,11,Nokia,"Incident resolved by performing: Perform traffic engineering reroute, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-04-11 06:07:00,M2M connectivity loss
ALM_000345,Fiber network in South India experiencing critical severity incident: Transceiver module failure. Service affected: Voice call failures. Device vendor: Cisco.,South India,Fiber,critical,165,Cisco,"Incident resolved by performing: Validate antenna alignment, Check spectrum analyzer readings, Check RF parameters configuration, Reboot network controller. Root cause verified and preventive measures implemented.",2023-08-19 14:42:00,Voice call failures
ALM_000346,4G network in West India experiencing info severity incident: Capacity exhaustion during peak hours. Service affected: Roaming service unavailable. Device vendor: Samsung.,West India,4G,info,20,Samsung,"Incident resolved by performing: Validate antenna alignment, Perform traffic engineering reroute, Inspect optical fiber continuity, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-10-24 05:46:00,Roaming service unavailable
ALM_000347,GSM network in South India experiencing info severity incident: Unknown cause. Service affected: Emergency call drops. Device vendor: Cisco.,South India,GSM,info,23,Cisco,"Incident resolved by performing: Review recent configuration changes, Reboot network controller, Inspect optical fiber continuity, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-07-23 10:18:00,Emergency call drops
ALM_000348,LTE network in South India experiencing high severity incident: Unknown cause. Service affected: Roaming service unavailable. Device vendor: Samsung.,South India,LTE,high,79,Samsung,"Incident resolved by performing: Verify power supply specifications, Reboot network controller, Check spectrum analyzer readings, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-04-18 19:45:00,Roaming service unavailable
ALM_000349,GSM network in West India experiencing info severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Ericsson.,West India,GSM,info,4,Ericsson,"Incident resolved by performing: Check RF parameters configuration, Power cycle base station, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-10-20 21:45:00,Voice call failures
ALM_000350,4G network in East India experiencing critical severity incident: Router buffer overflow. Service affected: Emergency call drops. Device vendor: Nokia.,East India,4G,critical,206,Nokia,"Incident resolved by performing: Review recent configuration changes, Power cycle base station. Root cause verified and preventive measures implemented.",2023-04-13 08:48:00,Emergency call drops
ALM_000351,Fiber network in Central India experiencing info severity incident: Optical amplifier malfunction. Service affected: Video streaming buffering. Device vendor: Nokia.,Central India,Fiber,info,13,Nokia,"Incident resolved by performing: Clear processor memory cache, Power cycle base station, Validate antenna alignment, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-07-03 14:06:00,Video streaming buffering
ALM_000352,Fiber network in North India experiencing medium severity incident: Fiber cut due to construction. Service affected: IoT data transmission failures. Device vendor: Samsung.,North India,Fiber,medium,17,Samsung,"Incident resolved by performing: Reboot network controller, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-08-02 21:20:00,IoT data transmission failures
ALM_000353,Microwave network in East India experiencing high severity incident: RF interference from co-channel source. Service affected: SMS delivery delays. Device vendor: Cisco.,East India,Microwave,high,102,Cisco,"Incident resolved by performing: Check RF parameters configuration, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-11-05 06:49:00,SMS delivery delays
ALM_000354,GSM network in Central India experiencing high severity incident: Unknown cause. Service affected: Emergency call drops. Device vendor: Huawei.,Central India,GSM,high,35,Huawei,"Incident resolved by performing: Reboot network controller, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-03-03 12:02:00,Emergency call drops
ALM_000355,4G network in Central India experiencing info severity incident: Router buffer overflow. Service affected: Emergency call drops. Device vendor: Ericsson.,Central India,4G,info,27,Ericsson,"Incident resolved by performing: Perform traffic engineering reroute, Review recent configuration changes, Reboot network controller. Root cause verified and preventive measures implemented.",2023-12-30 04:02:00,Emergency call drops
ALM_000356,Fiber network in South India experiencing critical severity incident: Optical signal degradation. Service affected: Data session timeouts. Device vendor: Juniper.,South India,Fiber,critical,231,Juniper,"Incident resolved by performing: Review recent configuration changes, Perform traffic engineering reroute, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-02-07 22:20:00,Data session timeouts
